               ************************************
               *****    GLOBAL ATTRIBUTES    ******
               ************************************

     PROJECT                  STP>Solar Terrestrial Probes
     SOURCE_NAME              sta>Solar Terrestrial Relations Observatory Ahead of the Sun-Earth Line
     DISCIPLINE               Solar Physics>Heliospheric Physics
     DATA_TYPE                COHO1HR>1 Hour Time Resolution from cohoweb
     DESCRIPTOR               MAG_PLASMA>Merged Trajectory, Magnetic Field, and Plasma
     DATA_VERSION             1
     TEXT                     The Solar-Terrestrial Relations Observatory (STEREO) mission includes two spacecraft                   
     TEXT                      respectively lagging (STEREO A) and leading (STEREO B) the Earth in heliocentric                      
     TEXT                      orbit around the Sun for remote 3-D imaging and radio observations of coronal                         
     TEXT                      mass ejections (CMEs).  These events are responsible for large solar energetic                        
     TEXT                      particle events in interplanetary space and are the primary cause of major                            
     TEXT                      geomagnetic storms at Earth. The two spacecraft are launched to drift slowly                          
     TEXT                      away from the Earth in opposite directions at about 10 degrees per year for                           
     TEXT                      the lagging spacecraft and 20 degrees per year for the leading one. Optimal                           
     TEXT                      longitudinal separation of about sixty degrees is achieved after two years.                           
     TEXT                      Afterwards the separation gradually increases beyond the design lifetime of                           
     TEXT                      two years with the possibility of extended mission observations at larger angles.                     
     TEXT                      Science instruments selected for STEREO include the Sun Earth Connection Coronal                      
     TEXT                      and Heliospheric Investigation (SECCHI) for extreme ultraviolet (EUV), white-light                    
     TEXT                      coronographic, and heliospheric imaging, the STEREO/WAVES (SWAVES) interplanetary                     
     TEXT                      radio burst tracker, the In situ Measurements of Particles and CME Transients                         
     TEXT                      (IMPACT) investigation for in-situ sampling the 3-D distribution and plasma                           
     TEXT                      characteristics of solar energetic particles and the interplanetary magnetic                          
     TEXT                      field, and the PLAsma and SupraThermal Ion and Composition (PLASTIC) experiment                       
     TEXT                      to measure elemental and charge composition of ambient and CME plasma ions.                           
     TEXT                      STEREO data recorded and stored onboard each spacecraft will be downlinked                            
     TEXT                      through the NASA Deep Space Network on a daily schedule. Real-time space weather                      
     TEXT                      data will be continuously transmitted through a separate beacon system to NASA                        
                               and non-NASA receiving stations.                                                                      
                              About STEREO data in COHOWEB STEREO-A and -B data are from the magnetometer                            
                               of the IMPACT package and from the PLASTIC plasma detector.  Principal Investigators                  
                               for these packages are Janet Luhmann (UCB) and Antoinette Galvin (UNH), respectively.                 
                                Magnetic field  data were obtained as 10-min averages from the UCLA web site                         
                               at http://aten.igpp.ucla.edu/forms/stereo/ascii_PLASTIC_10m_new.html, courtesy                        
                               of C.T. Russell.  COHOWeb's magnetic field hourly averages were created at                            
                               GSFC/SPDF by averaging over the six 10-min averages falling within each hour.                         
                                Hourly plasma parameter data, including plasma flow direction angles for STEREO-A                    
                               but not yet for STEREO B (as of 7/11/2010), were obtained from UNH via http://fiji.sr.unh.edu/1dmax_as
     NSSDC_ID                 2006-047A
     LOGICAL_FILE_ID          sta_coho1hr_merged_mag_plasma_00000000_v01
     LOGICAL_SOURCE           sta_coho1hr_merged_mag_plasma
     LOGICAL_SOURCE_DESCR     Merged hourly magnetic field, plasma and ephermis data
     PI_NAME                  Natasha Papitashvili
     PI_AFFILIATION           NASA/GSFC
     MISSION_GROUP            STEREO
     INSTRUMENT_TYPE          Magnetic Fields (space)
                              Plasma and Solar Wind
                              Ephemeris
     TIME_RESOLUTION          1 hour
     LINK_TEXT                COHO dataset
                              Additional analysis tools for these data from the
     LINK_TITLE               Documentation
                              COHOWeb service
     HTTP_LINK                http://cohoweb.gsfc.nasa.gov/html/cw_data.html
                              http://cohoweb.gsfc.nasa.gov

               ************************************
               ****  RECORD VARYING VARIABLES  ****
               ************************************

 1. Time, beginning of interval
 2. Radial Distance
 3. HelioGraphic Inertial (HGI) latitude of the spacecraft position at the start of data interval
 4. HelioGraphic Inertial (HGI) longitude of the spacecraft position at the start of data interval
 5. IMF BR in RTN (Radial-Tangential-Normal) coordinate system
 6. IMF BT in RTN coordinate system
 7. IMF BN in RTN coordinate system
 8. B scalar
 9. SW plasma speed
10. SW lat angle in RTN coordinate system
11. SW lon angle in RTN coordinate system
12. SW plasma density
13. SW plasma Temperature

EPOCH                   RADIAL_DISTANCE       HGI_LAT      HGI_LONG      BR_(RTN)      BT_(RTN)      BN_(RTN)             B  PLASMA_SPEED  SW_LAT_(RTN)  SW_LON_(RTN) SW_PLASMA_DENS SW_PLASMA_TEMP
dd-mm-yyyy_hh:mm:ss.ms               AU           deg           deg            nT            nT            nT            nT          km/s           deg           deg          N/cm3          deg_K
20-04-2009 19:00:00.000        0.960000      0.300000       181.800       5.63000      -1.56000       1.09000       6.50000       427.000       1.50000      -4.80000        5.70000        90300.0
20-04-2009 20:00:00.000        0.960000      0.300000       181.800       2.89000      -2.62000      -1.00000       6.49000       445.000       2.50000      -4.50000        6.22000        135000.
20-04-2009 21:00:00.000        0.960000      0.300000       181.900       4.44000      -2.20000      -2.19000       6.08000       431.000       2.30000      -4.40000        6.80000        131000.
20-04-2009 22:00:00.000        0.960000      0.300000       181.900       3.88000      -3.73000       2.25000       6.39000       422.000     -0.800000      -3.10000        6.59000        112000.
20-04-2009 23:00:00.000        0.960000      0.300000       182.000       3.47000      -4.06000       1.25000       6.58000       421.000       0.00000      -2.90000        6.46000        110000.
21-04-2009 00:00:00.000        0.960000      0.300000       182.000       3.11000     -0.670000      -3.56000       5.88000       431.000       2.30000      -4.60000        7.47000        133000.
21-04-2009 01:00:00.000        0.960000      0.300000       182.000      0.650000      -1.58000      -3.38000       4.83000       438.000       2.80000      -2.20000        4.89000        138000.
21-04-2009 02:00:00.000        0.960000      0.300000       182.100     -0.130000      -4.56000      0.690000       5.36000       434.000       1.70000       1.60000        3.00000        106000.
21-04-2009 03:00:00.000        0.960000      0.300000       182.100      -1.81000      -3.15000     -0.170000       4.96000       448.000       2.30000     -0.100000        5.04000        88700.0
21-04-2009 04:00:00.000        0.960000      0.300000       182.200      -2.66000      -4.56000     -0.210000       5.65000       449.000       2.30000      0.600000        5.33000        66300.0
21-04-2009 05:00:00.000        0.960000      0.300000       182.200      -2.07000      -3.72000       2.43000       5.22000       441.000      0.600000      0.700000        4.92000        75200.0
21-04-2009 06:00:00.000        0.960000      0.400000       182.300      -1.97000      -2.03000       1.24000       4.70000       441.000      0.800000      -2.00000        5.83000        102000.
21-04-2009 07:00:00.000        0.960000      0.400000       182.300      -2.90000      -2.87000       1.33000       4.72000       437.000      0.300000     -0.200000        5.44000        71900.0
21-04-2009 08:00:00.000        0.960000      0.400000       182.300      -1.88000      -4.22000     -0.620000       4.84000       429.000       1.80000       1.70000        4.59000        63100.0
21-04-2009 09:00:00.000        0.960000      0.400000       182.400      0.460000      -1.82000       1.15000       4.46000       418.000      0.400000     -0.800000        2.83000        75200.0
21-04-2009 10:00:00.000        0.960000      0.400000       182.400       1.32000      0.560000     -0.840000       3.42000       418.000       1.30000      -2.60000        3.54000        86000.0
21-04-2009 11:00:00.000        0.960000      0.400000       182.500       1.90000      -1.95000       1.13000       3.47000       411.000      0.100000     -0.100000        2.79000        76700.0
21-04-2009 12:00:00.000        0.960000      0.400000       182.500       2.55000     -0.980000       2.02000       3.54000       405.000      -1.40000      -1.40000        3.03000        73300.0
21-04-2009 13:00:00.000        0.960000      0.400000       182.500       2.08000      -1.10000     -0.100000       3.55000       411.000      0.200000      -1.40000        2.82000        83500.0
21-04-2009 14:00:00.000        0.960000      0.400000       182.600       3.05000      0.220000     0.0600000       3.46000       402.000      0.300000      -2.50000        2.75000        72100.0
21-04-2009 15:00:00.000        0.960000      0.400000       182.600       2.24000     0.0900000      0.930000       3.11000       410.000     -0.600000      -1.90000        2.71000        74300.0
21-04-2009 16:00:00.000        0.960000      0.400000       182.700      0.470000      -1.59000      -1.28000       3.87000       427.000       1.40000     -0.300000        3.37000        56400.0
21-04-2009 17:00:00.000        0.960000      0.400000       182.700      -1.42000      -2.77000      -2.19000       4.09000       438.000       1.20000       1.30000        3.50000        43900.0
21-04-2009 18:00:00.000        0.960000      0.500000       182.800     -0.440000      -2.41000      -1.40000       3.71000       428.000      0.300000      0.200000        3.25000        56400.0
21-04-2009 19:00:00.000        0.960000      0.500000       182.800      0.930000      -2.38000      -2.51000       3.69000       413.000      0.900000      0.900000        3.28000        51400.0
21-04-2009 20:00:00.000        0.960000      0.500000       182.800       1.92000     -0.230000      -1.76000       3.33000       406.000     -0.100000      -1.90000        2.62000        58800.0
21-04-2009 21:00:00.000        0.960000      0.500000       182.900       2.33000      0.200000      -1.00000       2.93000       401.000     -0.800000      -1.70000        2.92000        60100.0
21-04-2009 22:00:00.000        0.960000      0.500000       182.900       2.03000      -1.40000      0.360000       3.04000       408.000      -1.20000       1.00000        4.23000        54300.0
21-04-2009 23:00:00.000        0.960000      0.500000       183.000       1.17000      -2.17000      0.980000       2.99000       413.000      -1.40000       1.50000        3.94000        57200.0
22-04-2009 00:00:00.000        0.960000      0.500000       183.000       3.05000      0.710000       1.21000       3.66000       403.000      -1.80000      -1.50000        3.26000        54900.0
22-04-2009 01:00:00.000        0.960000      0.500000       183.000       2.56000    -0.0900000     -0.800000       3.32000       407.000     -0.300000      0.100000        4.50000        58200.0
22-04-2009 02:00:00.000        0.960000      0.500000       183.100       1.70000      -1.76000     -0.960000       3.22000       412.000      0.100000       1.20000        4.86000        57500.0
22-04-2009 03:00:00.000        0.960000      0.500000       183.100       2.28000      -1.73000      -1.75000       3.46000       410.000       0.00000      0.400000        4.64000        53600.0
22-04-2009 04:00:00.000        0.960000      0.500000       183.200       2.90000     -0.380000      0.570000       3.23000       407.000     -0.500000     -0.100000        4.22000        50000.0
22-04-2009 05:00:00.000        0.960000      0.500000       183.200       3.42000      0.160000      -1.11000       3.67000       404.000      0.800000      0.800000        4.33000        48900.0
22-04-2009 06:00:00.000        0.960000      0.500000       183.300       2.61000     -0.620000      0.510000       3.44000       409.000     -0.300000       1.10000        4.16000        49900.0
22-04-2009 07:00:00.000        0.960000      0.500000       183.300       3.22000      -1.12000       2.38000       4.42000       409.000     -0.600000       1.20000        4.48000        48500.0
22-04-2009 08:00:00.000        0.960000      0.500000       183.400       2.92000      -1.31000      -1.44000       4.15000       410.000       1.00000       1.80000        4.49000        51000.0
22-04-2009 09:00:00.000        0.960000      0.500000       183.400      0.640000      -3.08000      0.440000       3.50000       419.000      0.800000       2.50000        4.73000        61800.0
22-04-2009 10:00:00.000        0.960000      0.500000       183.500      -1.70000      -3.27000      0.750000       4.02000       434.000      0.800000       2.00000        5.72000        71400.0
22-04-2009 11:00:00.000        0.960000      0.500000       183.500     -0.150000      -3.39000     0.0400000       3.92000       414.000       1.70000       2.40000        5.34000        68000.0
22-04-2009 12:00:00.000        0.960000      0.600000       183.600      0.810000      -2.59000     -0.310000       3.40000       416.000       1.90000       2.70000        5.13000        66500.0
22-04-2009 13:00:00.000        0.960000      0.600000       183.600     -0.770000      -2.42000       1.30000       4.11000       416.000       1.50000       2.80000        3.51000        71100.0
22-04-2009 14:00:00.000        0.960000      0.600000       183.600       4.01000     -0.970000      -1.39000       4.48000       383.000       2.20000       1.70000        2.31000        66300.0
22-04-2009 15:00:00.000        0.960000      0.600000       183.700       4.33000     -0.590000      0.700000       4.54000       380.000       0.00000       1.10000        2.51000        60700.0
22-04-2009 16:00:00.000        0.960000      0.600000       183.700       4.49000      -1.21000      -1.01000       4.83000       382.000       1.60000       3.00000        2.16000        52800.0
22-04-2009 17:00:00.000        0.960000      0.600000       183.800       3.49000      -2.49000     -0.910000       4.58000       383.000       1.60000       4.80000        1.85000        48000.0
22-04-2009 18:00:00.000        0.960000      0.600000       183.800       4.33000      -1.96000     -0.860000       4.95000       379.000       1.60000       4.00000        1.38000        44700.0
22-04-2009 19:00:00.000        0.960000      0.600000       183.900       3.44000      -2.27000      0.280000       4.47000       380.000       1.30000       1.30000        1.20000        53800.0
22-04-2009 20:00:00.000        0.960000      0.600000       183.900       2.93000      0.690000      -1.07000       3.68000       407.000       2.10000      -3.30000        1.68000        85400.0
22-04-2009 21:00:00.000        0.960000      0.600000       184.000       1.89000       1.30000      -1.74000       3.11000       423.000       1.10000      -2.70000        2.31000        74000.0
22-04-2009 22:00:00.000        0.960000      0.600000       184.000       2.49000       1.57000      -1.35000       3.37000       405.000       2.00000      -5.90000        1.10000        68600.0
22-04-2009 23:00:00.000        0.960000      0.600000       184.100       3.43000      0.490000      0.190000       3.63000       374.000     -0.100000      -4.40000        1.01000        51000.0
23-04-2009 00:00:00.000        0.960000      0.600000       184.100       3.47000      0.810000    -0.0600000       3.69000       370.000     -0.700000      -6.10000        1.17000        56600.0
23-04-2009 01:00:00.000        0.960000      0.600000       184.100       3.48000     -0.450000      0.850000       3.76000       362.000      -1.70000      -4.00000        1.15000        49100.0
23-04-2009 02:00:00.000        0.960000      0.600000       184.200       3.15000     -0.930000      0.800000       3.48000       360.000      -2.40000      -3.40000        1.25000        49100.0
23-04-2009 03:00:00.000        0.960000      0.600000       184.200       3.54000       1.13000     -0.430000       3.76000       355.000      -1.20000      -5.90000        1.96000        37700.0
23-04-2009 04:00:00.000        0.960000      0.600000       184.300       3.83000      0.420000     -0.450000       3.90000       350.000      -1.00000      -4.10000        2.00000        32800.0
23-04-2009 05:00:00.000        0.960000      0.600000       184.300       4.02000      0.930000     -0.740000       4.24000       353.000     -0.800000      -4.60000        2.13000        36600.0
23-04-2009 06:00:00.000        0.960000      0.600000       184.400       4.21000      0.980000     -0.390000       4.46000       352.000      -1.10000      -4.00000        1.60000        32900.0
23-04-2009 07:00:00.000        0.960000      0.600000       184.400       4.30000      0.130000    -0.0700000       4.40000       344.000      -1.50000      -2.20000        1.64000        31200.0
23-04-2009 08:00:00.000        0.960000      0.600000       184.400       4.06000       1.11000     -0.970000       4.43000       350.000     -0.500000      -5.80000        1.85000        30300.0
23-04-2009 09:00:00.000        0.960000      0.600000       184.500       4.49000      0.540000    -0.0800000       4.77000       348.000      -1.10000      -3.80000        2.05000        34100.0
23-04-2009 10:00:00.000        0.960000      0.600000       184.500       1.85000      -2.40000      0.980000       4.57000       376.000      -1.10000      0.200000        1.75000        64500.0
23-04-2009 11:00:00.000        0.960000      0.600000       184.600      -1.69000      -2.90000       2.07000       4.27000       395.000     -0.700000      0.400000        2.52000        71900.0
23-04-2009 12:00:00.000        0.960000      0.700000       184.600      0.560000      -3.72000       1.05000       4.04000       392.000     -0.800000       2.20000        3.29000        46100.0
23-04-2009 13:00:00.000        0.960000      0.700000       184.600       1.90000      -2.57000      0.860000       3.42000       376.000      -1.40000      0.500000        2.58000        53600.0
23-04-2009 14:00:00.000        0.960000      0.700000       184.700      0.740000      -2.74000       1.55000       3.40000       390.000      -1.70000     -0.200000        2.89000        46000.0
23-04-2009 15:00:00.000        0.960000      0.700000       184.700      0.540000      -3.17000       1.56000       3.68000       383.000      -1.60000      0.500000        2.98000        45800.0
23-04-2009 16:00:00.000        0.960000      0.700000       184.800       2.92000      -1.98000     -0.230000       4.00000       363.000     -0.500000     -0.900000        2.08000        41600.0
23-04-2009 17:00:00.000        0.960000      0.700000       184.800       2.85000      -2.11000      0.730000       3.86000       360.000      -1.30000     -0.300000        2.03000        40800.0
23-04-2009 18:00:00.000        0.960000      0.700000       184.900       2.51000      -2.61000      0.500000       3.77000       356.000     -0.600000      0.500000        1.70000        40000.0
23-04-2009 19:00:00.000        0.960000      0.700000       184.900       2.81000      -1.77000      0.390000       3.52000       355.000      -1.30000      -1.40000        1.78000        39000.0
23-04-2009 20:00:00.000        0.960000      0.700000       184.900       3.31000      -1.11000     -0.750000       3.61000       349.000     -0.300000      -1.80000        1.73000        30400.0
23-04-2009 21:00:00.000        0.960000      0.700000       185.000       3.63000     0.0700000     -0.100000       3.68000       345.000     -0.800000      -3.00000        1.75000        27400.0
23-04-2009 22:00:00.000        0.960000      0.700000       185.000       2.52000     -0.190000      0.160000       2.82000       347.000     -0.800000      -2.10000        1.56000        35600.0
23-04-2009 23:00:00.000        0.960000      0.700000       185.100       1.25000      -1.30000      -1.43000       2.66000       366.000      0.300000     -0.300000        1.43000        73500.0
24-04-2009 00:00:00.000        0.960000      0.700000       185.100       1.99000      0.130000      0.820000       2.64000       353.000      -2.20000      -2.40000        1.63000        45600.0
24-04-2009 01:00:00.000        0.960000      0.700000       185.100       1.14000      0.680000      0.740000       2.63000       370.000      -1.90000      -2.70000        1.63000        67900.0
24-04-2009 02:00:00.000        0.960000      0.700000       185.200       2.40000      0.300000     -0.320000       2.53000       359.000      -1.40000      -1.50000        1.36000        47700.0
24-04-2009 03:00:00.000        0.960000      0.700000       185.200       1.48000      -1.38000     -0.930000       2.35000       359.000     -0.200000       1.80000        1.67000        61500.0
24-04-2009 04:00:00.000        0.960000      0.700000       185.300       2.50000      -1.59000      -1.08000       3.44000       365.000      -1.30000     -0.500000        1.79000        61900.0
24-04-2009 05:00:00.000        0.960000      0.700000       185.300       2.14000      -1.80000       1.89000       3.63000       366.000      -2.30000      0.400000        1.90000        66700.0
24-04-2009 06:00:00.000        0.960000      0.700000       185.400     -0.120000       1.31000       2.09000       2.86000       373.000      -2.40000      -1.60000        2.11000        76400.0
24-04-2009 07:00:00.000        0.960000      0.800000       185.400      0.710000      -1.87000      -1.03000       3.63000       355.000       1.10000       4.20000        1.48000        40700.0
24-04-2009 08:00:00.000        0.960000      0.800000       185.500      -2.26000     -0.110000       2.45000       4.14000       369.000      0.700000       1.30000        1.85000        57900.0
24-04-2009 09:00:00.000        0.960000      0.800000       185.500     -0.400000      -4.10000       2.42000       5.11000       347.000      0.200000       5.70000        2.26000        32200.0
24-04-2009 10:00:00.000        0.960000      0.800000       185.600       1.94000      -5.07000      0.440000       5.50000       333.000      0.800000       6.30000        3.26000        38800.0
24-04-2009 11:00:00.000        0.960000      0.800000       185.600      0.470000      -5.09000      -1.38000       5.60000       342.000       1.40000       5.70000        2.93000        35900.0
24-04-2009 12:00:00.000        0.960000      0.800000       185.700     -0.750000      -4.39000      -1.62000       5.08000       349.000      0.600000       5.00000        3.07000        35600.0
24-04-2009 13:00:00.000        0.960000      0.800000       185.700       2.71000      -3.46000       1.52000       5.04000       332.000     -0.900000       5.50000        3.95000        45100.0
24-04-2009 14:00:00.000        0.960000      0.800000       185.700       2.42000      -3.92000     -0.170000       5.08000       330.000      -1.00000       6.20000        3.72000        47400.0
24-04-2009 15:00:00.000        0.960000      0.800000       185.800       2.80000      -4.25000      0.610000       5.47000       333.000      -1.70000       4.40000        2.60000        51400.0
24-04-2009 16:00:00.000        0.960000      0.800000       185.800      0.790000      -1.84000      0.900000       3.94000       344.000      -1.60000     -0.100000        3.48000        54600.0
24-04-2009 17:00:00.000        0.960000      0.800000       185.900      0.690000       1.33000     -0.130000       2.43000       352.000      -1.40000      -1.90000        3.92000        61100.0
24-04-2009 18:00:00.000        0.960000      0.800000       185.900       2.58000     0.0800000       1.96000       3.36000       348.000      -1.90000      -2.60000        3.95000        50400.0
24-04-2009 19:00:00.000        0.960000      0.900000       186.000       3.26000       2.05000     -0.140000       3.98000       346.000      -1.70000      -2.00000        3.91000        49000.0
24-04-2009 20:00:00.000        0.960000      0.900000       186.000       2.84000       2.52000     -0.240000       3.92000       343.000      -1.70000      -2.70000        4.11000        47900.0
24-04-2009 21:00:00.000        0.960000      0.900000       186.100       3.97000       1.98000     -0.720000       4.56000       340.000      -1.10000      -2.80000        4.30000        47500.0
24-04-2009 22:00:00.000        0.960000      0.900000       186.100       2.74000      0.630000     -0.870000       3.75000       343.000     -0.600000      -1.00000        4.25000        58300.0
24-04-2009 23:00:00.000        0.960000      0.900000       186.200       1.63000     0.0500000     -0.450000       2.69000       344.000     -0.900000     -0.100000        4.08000        65600.0
25-04-2009 00:00:00.000        0.960000      0.900000       186.200      0.550000     -0.370000      -2.43000       3.19000       356.000      -1.40000      -1.20000        3.58000        61000.0
25-04-2009 01:00:00.000        0.960000      0.900000       186.200      0.780000      0.270000      -3.01000       3.57000       354.000      -1.60000      -2.30000        3.79000        57800.0
25-04-2009 02:00:00.000        0.960000      0.900000       186.300       2.25000     -0.360000      -2.71000       3.74000       347.000      -1.60000      -1.90000        3.76000        49500.0
25-04-2009 03:00:00.000        0.960000      0.900000       186.300       1.64000     -0.980000      -2.34000       3.21000       346.000      -1.80000      -1.50000        3.80000        57400.0
25-04-2009 04:00:00.000        0.960000      0.900000       186.400       1.55000      -1.63000      -1.01000       3.55000       338.000     -0.300000      0.400000        3.47000        56400.0
25-04-2009 05:00:00.000        0.960000      0.900000       186.400       1.53000      -1.93000      0.720000       3.64000       331.000      0.600000      0.500000        3.14000        52100.0
25-04-2009 06:00:00.000        0.960000      0.900000       186.400       1.49000     -0.820000     -0.940000       3.45000       332.000       1.50000     -0.200000        3.28000        59000.0
25-04-2009 07:00:00.000        0.960000      0.900000       186.500      0.580000      -3.36000       1.36000       3.76000       333.000      0.500000       2.70000        2.86000        44600.0
25-04-2009 08:00:00.000        0.960000      0.900000       186.500      0.950000      -3.45000      0.360000       3.71000       328.000       1.10000       3.50000        2.97000        46300.0
25-04-2009 09:00:00.000        0.960000      0.900000       186.600       2.35000      -1.86000     -0.300000       3.40000       309.000       1.20000       1.90000        3.01000        33800.0
25-04-2009 10:00:00.000        0.960000      0.900000       186.600       2.96000      -1.09000      0.280000       3.47000       307.000       0.00000       1.20000        2.93000        29200.0
25-04-2009 11:00:00.000        0.960000      0.900000       186.700       1.37000      -2.80000       1.32000       3.57000       325.000     -0.700000       3.20000        2.64000        41900.0
25-04-2009 12:00:00.000        0.960000      0.900000       186.700       1.88000      -2.69000       1.61000       3.71000       319.000      -1.40000       2.00000        2.90000        41900.0
25-04-2009 13:00:00.000        0.960000       1.00000       186.700       1.78000      -2.47000       1.64000       3.66000       323.000      -1.30000       2.10000        2.94000        41800.0
25-04-2009 14:00:00.000        0.960000       1.00000       186.800      0.600000      -2.70000       2.06000       3.64000       329.000      -1.60000       1.60000        2.63000        40500.0
25-04-2009 15:00:00.000        0.960000       1.00000       186.800       2.14000     -0.690000       2.57000       3.73000       315.000      -2.50000     -0.700000        3.58000        37900.0
25-04-2009 16:00:00.000        0.960000       1.00000       186.900       2.15000      -1.44000       1.67000       3.46000       314.000      -1.90000       1.10000        3.48000        38300.0
25-04-2009 17:00:00.000        0.960000       1.00000       186.900       3.15000     -0.560000      0.530000       3.61000       307.000      -1.00000      0.800000        3.71000        29300.0
25-04-2009 18:00:00.000        0.960000       1.00000       186.900       2.57000      -1.31000       2.01000       3.71000       317.000      -1.90000      0.200000        3.51000        31700.0
25-04-2009 19:00:00.000        0.960000       1.00000       187.000       1.18000      0.590000       3.51000       4.00000       331.000      -2.40000      -1.20000        3.72000        30900.0
25-04-2009 20:00:00.000        0.960000       1.00000       187.000       1.90000      0.560000       3.75000       4.27000       328.000      -2.60000     -0.400000        4.65000        28700.0
25-04-2009 21:00:00.000        0.960000       1.00000       187.100       1.86000     -0.540000       3.59000       4.11000       327.000      -2.40000      0.800000        4.85000        32600.0
25-04-2009 22:00:00.000        0.960000       1.00000       187.100       1.90000      0.800000       3.42000       4.50000       331.000      -1.00000       1.00000        4.73000        35200.0
25-04-2009 23:00:00.000        0.960000       1.00000       187.200       4.24000       1.11000     -0.100000       4.94000       314.000       1.70000       1.30000        5.27000        39300.0
26-04-2009 00:00:00.000        0.960000       1.00000       187.200       3.65000       3.17000     0.0100000       5.22000       322.000       1.50000      -1.00000        5.62000        50700.0
26-04-2009 01:00:00.000        0.960000       1.00000       187.200       3.00000       1.46000     -0.940000       4.22000       318.000       2.20000     -0.400000        5.58000        37700.0
26-04-2009 02:00:00.000        0.960000       1.00000       187.300       1.77000     -0.370000     -0.760000       4.12000       334.000       1.60000       2.10000        4.03000        36500.0
26-04-2009 03:00:00.000        0.960000       1.00000       187.300       1.63000      -3.28000      -2.32000       4.56000       328.000       2.90000       4.90000        2.86000        37700.0
26-04-2009 04:00:00.000        0.960000       1.00000       187.400       1.23000      -2.80000      -2.76000       4.38000       327.000       2.90000       4.90000        2.65000        37700.0
26-04-2009 05:00:00.000        0.960000       1.00000       187.400     -0.450000      -3.37000      -2.24000       4.39000       335.000       2.00000       3.80000        2.68000        34800.0
26-04-2009 06:00:00.000        0.960000       1.00000       187.500       1.79000      -2.08000      -2.22000       4.27000       317.000       2.30000       3.10000        2.82000        31000.0
26-04-2009 07:00:00.000        0.960000       1.00000       187.500      0.900000      0.520000      -2.85000       3.94000       329.000       2.70000       1.30000        2.90000        32200.0
26-04-2009 08:00:00.000        0.960000       1.00000       187.600       2.26000       1.05000      -1.40000       3.65000       309.000       1.50000     -0.100000        3.13000        31800.0
26-04-2009 09:00:00.000        0.960000       1.00000       187.600       2.08000     -0.510000      -1.79000       4.03000       327.000      0.400000       1.50000        2.33000        48200.0
26-04-2009 10:00:00.000        0.960000       1.00000       187.700       2.26000      -2.68000      -2.63000       4.51000       329.000      0.400000       2.20000        1.88000        53000.0
26-04-2009 11:00:00.000        0.960000       1.00000       187.700       3.37000      -2.16000      -1.55000       4.41000       323.000     -0.300000       1.30000        2.29000        46900.0
26-04-2009 12:00:00.000        0.960000       1.10000       187.800       3.94000      -1.64000      -1.21000       4.46000       318.000     -0.700000     -0.200000        2.34000        38400.0
26-04-2009 13:00:00.000        0.960000       1.10000       187.800       4.25000      -1.12000     -0.360000       4.46000       314.000     -0.900000      -1.00000        2.24000        31900.0
26-04-2009 14:00:00.000        0.960000       1.10000       187.800       4.20000     -0.120000      0.900000       4.32000       313.000      -1.10000      -1.30000        2.29000        30200.0
26-04-2009 15:00:00.000        0.960000       1.10000       187.900       3.85000      0.570000      0.870000       4.00000       309.000      -1.40000      -1.50000        2.62000        27700.0
26-04-2009 16:00:00.000        0.960000       1.10000       187.900       3.56000       1.01000       0.00000       3.73000       305.000     -0.400000      -1.90000        2.65000        29800.0
26-04-2009 17:00:00.000        0.960000       1.10000       188.000       3.39000      0.590000     -0.380000       3.53000       302.000     -0.200000      -1.00000        2.77000        29600.0
26-04-2009 18:00:00.000        0.960000       1.10000       188.000       3.24000       1.07000      0.850000       3.56000       303.000     -0.900000      -1.80000        2.40000        27300.0
26-04-2009 19:00:00.000        0.960000       1.10000       188.100       2.62000       1.10000     -0.290000       2.91000       305.000     -0.400000     -0.900000        2.21000        30200.0
26-04-2009 20:00:00.000        0.960000       1.10000       188.100       2.61000      0.920000     -0.430000       2.88000       308.000     -0.600000      -1.40000        2.14000        33800.0
26-04-2009 21:00:00.000        0.960000       1.10000       188.200       2.78000    -0.0800000     0.0600000       2.91000       301.000     -0.800000       1.20000        2.14000        23700.0
26-04-2009 22:00:00.000        0.960000       1.10000       188.200       2.76000      0.160000     -0.510000       3.03000       306.000     -0.400000       0.00000        2.11000        28100.0
26-04-2009 23:00:00.000        0.960000       1.10000       188.300       2.19000     0.0100000     -0.840000       2.98000       319.000     -0.400000      0.200000        2.06000        44900.0
27-04-2009 00:00:00.000        0.960000       1.10000       188.300       1.55000     -0.740000      -1.21000       2.93000       330.000     -0.300000      0.100000        2.12000        46500.0
27-04-2009 01:00:00.000        0.960000       1.10000       188.300       2.21000     -0.200000      -1.84000       3.03000       328.000     -0.600000     -0.900000        2.46000        50200.0
27-04-2009 02:00:00.000        0.960000       1.10000       188.400       1.78000      -1.76000      -1.03000       2.87000       324.000      -1.00000      0.500000        2.73000        50400.0
27-04-2009 03:00:00.000        0.960000       1.10000       188.400       2.42000     -0.870000       1.11000       2.84000       318.000      -1.50000     -0.400000        2.80000        52900.0
27-04-2009 04:00:00.000        0.960000       1.10000       188.500       2.06000      -1.34000      0.870000       2.66000       319.000      -1.10000      0.500000        2.79000        51200.0
27-04-2009 05:00:00.000        0.960000       1.10000       188.500       2.64000      -1.00000    -0.0200000       2.97000       310.000     -0.700000       0.00000        2.47000        33900.0
