               ************************************
               *****    GLOBAL ATTRIBUTES    ******
               ************************************

     PROJECT                  STP>Solar Terrestrial Probes
     SOURCE_NAME              stb>Solar Terrestrial Relations Observatory Behind the Sun-Earth Line
     DISCIPLINE               Solar Physics>Heliospheric Physics
     DATA_TYPE                COHO1HR>1 Hour Time Resolution from cohoweb
     DESCRIPTOR               MAG_PLASMA>Merged Trajectory, Magnetic Field, and Plasma
     DATA_VERSION             1
     TEXT                     The Solar-Terrestrial Relations Observatory (STEREO) mission includes two spacecraft                   
     TEXT                      respectively lagging (STEREO A) and leading (STEREO B) the Earth in heliocentric                      
     TEXT                      orbit around the Sun for remote 3-D imaging and radio observations of coronal                         
     TEXT                      mass ejections (CMEs).  These events are responsible for large solar energetic                        
     TEXT                      particle events in interplanetary space and are the primary cause of major                            
     TEXT                      geomagnetic storms at Earth. The two spacecraft are launched to drift slowly                          
     TEXT                      away from the Earth in opposite directions at about 10 degrees per year for                           
     TEXT                      the lagging spacecraft and 20 degrees per year for the leading one. Optimal                           
     TEXT                      longitudinal separation of about sixty degrees is achieved after two years.                           
     TEXT                      Afterwards the separation gradually increases beyond the design lifetime of                           
     TEXT                      two years with the possibility of extended mission observations at larger angles.                     
     TEXT                      Science instruments selected for STEREO include the Sun Earth Connection Coronal                      
     TEXT                      and Heliospheric Investigation (SECCHI) for extreme ultraviolet (EUV), white-light                    
     TEXT                      coronographic, and heliospheric imaging, the STEREO/WAVES (SWAVES) interplanetary                     
     TEXT                      radio burst tracker, the In situ Measurements of Particles and CME Transients                         
     TEXT                      (IMPACT) investigation for in-situ sampling the 3-D distribution and plasma                           
     TEXT                      characteristics of solar energetic particles and the interplanetary magnetic                          
     TEXT                      field, and the PLAsma and SupraThermal Ion and Composition (PLASTIC) experiment                       
     TEXT                      to measure elemental and charge composition of ambient and CME plasma ions.                           
     TEXT                      STEREO data recorded and stored onboard each spacecraft will be downlinked                            
     TEXT                      through the NASA Deep Space Network on a daily schedule. Real-time space weather                      
     TEXT                      data will be continuously transmitted through a separate beacon system to NASA                        
                               and non-NASA receiving stations.                                                                      
                              About STEREO data in COHOWEB STEREO-A and -B data are from the magnetometer                            
                               of the IMPACT package and from the PLASTIC plasma detector.  Principal Investigators                  
                               for these packages are Janet Luhmann (UCB) and Antoinette Galvin (UNH), respectively.                 
                                Magnetic field  data were obtained as 10-min averages from the UCLA web site                         
                               at http://aten.igpp.ucla.edu/forms/stereo/ascii_PLASTIC_10m_new.html, courtesy                        
                               of C.T. Russell.  COHOWeb's magnetic field hourly averages were created at                            
                               GSFC/SPDF by averaging over the six 10-min averages falling within each hour.                         
                                Hourly plasma parameter data, including plasma flow direction angles for STEREO-A                    
                               but not yet for STEREO B (as of 7/11/2010), were obtained from UNH via http://fiji.sr.unh.edu/1dmax_as
     NSSDC_ID                 2006-047A
     LOGICAL_FILE_ID          stb_coho1hr_merged_mag_plasma_00000000_v01
     LOGICAL_SOURCE           stb_coho1hr_merged_mag_plasma
     LOGICAL_SOURCE_DESCR     Merged hourly magnetic field, plasma and ephermis data
     PI_NAME                  Natasha Papitashvili
     PI_AFFILIATION           NASA/GSFC
     MISSION_GROUP            STEREO
     INSTRUMENT_TYPE          Magnetic Fields (space)
                              Plasma and Solar Wind
                              Ephemeris
     TIME_RESOLUTION          1 hour
     LINK_TEXT                COHO dataset
                              Additional analysis tools for these data from the
     LINK_TITLE               Documentation
                              COHOWeb service
     HTTP_LINK                http://cohoweb.gsfc.nasa.gov/html/cw_data.html
                              http://cohoweb.gsfc.nasa.gov

               ************************************
               ****  RECORD VARYING VARIABLES  ****
               ************************************

 1. Time, beginning of interval
 2. Radial Distance
 3. HelioGraphic Inertial (HGI) latitude of the spacecraft position at the start of data interval
 4. HelioGraphic Inertial (HGI) longitude of the spacecraft position at the start of data interval
 5. IMF BR in RTN (Radial-Tangential-Normal) coordinate system
 6. IMF BT in RTN coordinate system
 7. IMF BN in RTN coordinate system
 8. B scalar
 9. SW plasma speed
10. SW lat angle in RTN coordinate system
11. SW lon angle in RTN coordinate system
12. SW plasma density
13. SW plasma Temperature

EPOCH                   RADIAL_DISTANCE       HGI_LAT      HGI_LONG      BR_(RTN)      BT_(RTN)      BN_(RTN)             B  PLASMA_SPEED  SW_LAT_(RTN)  SW_LON_(RTN) SW_PLASMA_DENS SW_PLASMA_TEMP
dd-mm-yyyy_hh:mm:ss.ms               AU           deg           deg            nT            nT            nT            nT          km/s           deg           deg          N/cm3          deg_K
27-05-2008 06:00:00.000         1.05000      -4.40000       145.800       2.87000      -9.71000       2.68000       10.6200       404.000  -1.00000E+31  -1.00000E+31        11.2000        30800.0
27-05-2008 07:00:00.000         1.05000      -4.40000       145.900       1.28000      -10.3400       3.57000       11.1100       415.000  -1.00000E+31  -1.00000E+31        11.4000        47200.0
27-05-2008 08:00:00.000         1.05000      -4.40000       145.900      0.490000      -10.0800       4.65000       11.2900       408.000  -1.00000E+31  -1.00000E+31        14.2000        52400.0
27-05-2008 09:00:00.000         1.05000      -4.40000       145.900      -1.94000      -8.43000       6.56000       11.2100       412.000  -1.00000E+31  -1.00000E+31        19.4000        63200.0
27-05-2008 10:00:00.000         1.05000      -4.40000       146.000      -3.07000      -10.1700       4.89000       12.0800       416.000  -1.00000E+31  -1.00000E+31        22.8000        77500.0
27-05-2008 11:00:00.000         1.05000      -4.40000       146.000      -4.28000      -8.49000       6.87000       12.2200       423.000  -1.00000E+31  -1.00000E+31        23.9000        82700.0
27-05-2008 12:00:00.000         1.05000      -4.40000       146.100      -1.34000      -8.87000       6.08000       12.1300       412.000  -1.00000E+31  -1.00000E+31        23.4000        84800.0
27-05-2008 13:00:00.000         1.05000      -4.30000       146.100     -0.680000      -4.13000       5.73000       9.06000       411.000  -1.00000E+31  -1.00000E+31        26.7000        102000.
27-05-2008 14:00:00.000         1.05000      -4.30000       146.100       1.11000      -3.91000       6.58000       8.45000       410.000  -1.00000E+31  -1.00000E+31        27.6000        151000.
27-05-2008 15:00:00.000         1.05000      -4.30000       146.200       1.27000      -3.29000       8.05000       9.15000       409.000  -1.00000E+31  -1.00000E+31        21.4000        137000.
27-05-2008 16:00:00.000         1.05000      -4.30000       146.200     -0.330000      -3.41000     -0.660000       8.26000       413.000  -1.00000E+31  -1.00000E+31        13.7000        235000.
27-05-2008 17:00:00.000         1.05000      -4.30000       146.200     -0.850000      -4.28000      -6.58000       9.17000       415.000  -1.00000E+31  -1.00000E+31        8.60000        373000.
27-05-2008 18:00:00.000         1.05000      -4.30000       146.300     -0.570000      -6.34000      -2.06000       7.84000       411.000  -1.00000E+31  -1.00000E+31        12.9000        279000.
27-05-2008 19:00:00.000         1.05000      -4.30000       146.300      0.510000      -3.26000       2.74000       9.76000       424.000  -1.00000E+31  -1.00000E+31        14.4000        179000.
27-05-2008 20:00:00.000         1.05000      -4.30000       146.400      0.820000      -1.10000      0.790000       6.50000       439.000  -1.00000E+31  -1.00000E+31        11.9000        276000.
27-05-2008 21:00:00.000         1.05000      -4.30000       146.400       3.06000      -9.06000     -0.540000       10.1100       450.000  -1.00000E+31  -1.00000E+31        8.97000        123000.
27-05-2008 22:00:00.000         1.05000      -4.30000       146.400       4.26000      -6.90000       5.21000       10.0000       459.000  -1.00000E+31  -1.00000E+31        10.0000        133000.
27-05-2008 23:00:00.000         1.05000      -4.30000       146.500      0.550000      -4.26000      0.770000       8.81000       450.000  -1.00000E+31  -1.00000E+31        9.27000        143000.
28-05-2008 00:00:00.000         1.05000      -4.30000       146.500      -2.25000      -3.84000      -2.91000       7.44000       451.000  -1.00000E+31  -1.00000E+31        7.83000        174000.
28-05-2008 01:00:00.000         1.05000      -4.30000       146.500       1.21000       4.44000      0.350000       5.22000       459.000  -1.00000E+31  -1.00000E+31        8.67000        150000.
28-05-2008 02:00:00.000         1.05000      -4.30000       146.600       1.47000       1.71000      0.950000       2.94000       485.000  -1.00000E+31  -1.00000E+31        4.37000        123000.
28-05-2008 03:00:00.000         1.05000      -4.30000       146.600       1.06000       2.20000     -0.420000       2.57000       475.000  -1.00000E+31  -1.00000E+31        4.09000        107000.
28-05-2008 04:00:00.000         1.05000      -4.30000       146.600       1.68000       3.44000      -1.34000       4.16000       473.000  -1.00000E+31  -1.00000E+31        3.37000        68900.0
28-05-2008 05:00:00.000         1.05000      -4.30000       146.700       2.79000      0.460000     -0.780000       3.20000       469.000  -1.00000E+31  -1.00000E+31        3.49000        89200.0
28-05-2008 06:00:00.000         1.05000      -4.30000       146.700       3.00000     -0.820000     -0.330000       3.38000       476.000  -1.00000E+31  -1.00000E+31        3.55000        115000.
28-05-2008 07:00:00.000         1.05000      -4.30000       146.800       3.12000     -0.360000       1.37000       3.63000       474.000  -1.00000E+31  -1.00000E+31        3.18000        111000.
28-05-2008 08:00:00.000         1.05000      -4.30000       146.800       2.67000     0.0200000       1.51000       3.67000       475.000  -1.00000E+31  -1.00000E+31        3.29000        90700.0
28-05-2008 09:00:00.000         1.05000      -4.30000       146.800     0.0400000      -3.30000       1.03000       3.93000       478.000  -1.00000E+31  -1.00000E+31        3.49000        81100.0
28-05-2008 10:00:00.000         1.05000      -4.30000       146.900       1.89000      -1.92000       2.19000       3.72000       473.000  -1.00000E+31  -1.00000E+31        3.74000        91800.0
28-05-2008 11:00:00.000         1.05000      -4.30000       146.900       2.52000      0.790000       2.58000       3.94000       466.000  -1.00000E+31  -1.00000E+31        3.76000        79800.0
28-05-2008 12:00:00.000         1.05000      -4.30000       146.900      0.740000      -2.14000      0.630000       3.15000       475.000  -1.00000E+31  -1.00000E+31        3.91000        93200.0
28-05-2008 13:00:00.000         1.05000      -4.20000       147.000       2.30000     -0.930000       1.01000       2.90000       467.000  -1.00000E+31  -1.00000E+31        4.54000        95400.0
28-05-2008 14:00:00.000         1.05000      -4.20000       147.000       1.70000      -1.97000     -0.810000       2.80000       467.000  -1.00000E+31  -1.00000E+31        4.40000        98400.0
28-05-2008 15:00:00.000         1.05000      -4.20000       147.100      0.270000      -2.42000     -0.940000       2.89000       472.000  -1.00000E+31  -1.00000E+31        4.09000        93700.0
28-05-2008 16:00:00.000         1.05000      -4.20000       147.100     -0.700000      -1.16000     -0.960000       3.19000       480.000  -1.00000E+31  -1.00000E+31        4.71000        97700.0
28-05-2008 17:00:00.000         1.05000      -4.20000       147.100      -3.34000      0.580000      -2.27000       4.18000       481.000  -1.00000E+31  -1.00000E+31        4.49000        91600.0
28-05-2008 18:00:00.000         1.05000      -4.20000       147.200       1.05000      -1.75000    -0.0900000       3.29000       466.000  -1.00000E+31  -1.00000E+31        5.69000        121000.
28-05-2008 19:00:00.000         1.05000      -4.20000       147.200       4.56000      -1.87000     -0.240000       5.23000       455.000  -1.00000E+31  -1.00000E+31        4.61000        102000.
28-05-2008 20:00:00.000         1.05000      -4.20000       147.200       4.83000      -2.39000       1.79000       5.75000       452.000  -1.00000E+31  -1.00000E+31        4.28000        91900.0
28-05-2008 21:00:00.000         1.05000      -4.20000       147.300       3.35000      -4.36000      0.160000       5.73000       439.000  -1.00000E+31  -1.00000E+31        4.96000        116000.
28-05-2008 22:00:00.000         1.05000      -4.20000       147.300       3.92000      -5.19000     0.0900000       6.74000       418.000  -1.00000E+31  -1.00000E+31        4.54000        99500.0
28-05-2008 23:00:00.000         1.05000      -4.20000       147.400       4.74000      -4.56000       0.00000       6.74000       410.000  -1.00000E+31  -1.00000E+31        4.38000        79700.0
29-05-2008 00:00:00.000         1.05000      -4.20000       147.400      0.760000      -5.56000      -3.81000       7.04000       414.000  -1.00000E+31  -1.00000E+31        3.73000        62000.0
29-05-2008 01:00:00.000         1.05000      -4.20000       147.400       1.53000      -5.83000      -1.85000       6.48000       406.000  -1.00000E+31  -1.00000E+31        4.43000        86200.0
29-05-2008 02:00:00.000         1.05000      -4.20000       147.500       3.19000      -6.72000      -1.25000       7.81000       427.000  -1.00000E+31  -1.00000E+31        4.53000        89500.0
29-05-2008 03:00:00.000         1.05000      -4.20000       147.500       4.61000      -5.85000     -0.460000       7.81000       437.000  -1.00000E+31  -1.00000E+31        4.48000        127000.
29-05-2008 04:00:00.000         1.05000      -4.20000       147.500       5.78000      -3.47000       2.21000       7.31000       424.000  -1.00000E+31  -1.00000E+31        4.08000        167000.
29-05-2008 05:00:00.000         1.05000      -4.20000       147.600       5.28000     -0.400000       3.75000       6.65000       437.000  -1.00000E+31  -1.00000E+31        4.08000        134000.
29-05-2008 06:00:00.000         1.05000      -4.20000       147.600       5.57000     -0.560000       3.31000       6.78000       448.000  -1.00000E+31  -1.00000E+31        3.46000        125000.
29-05-2008 07:00:00.000         1.05000      -4.20000       147.700       2.53000      -5.94000      -1.20000       7.53000       506.000  -1.00000E+31  -1.00000E+31        1.77000        223000.
29-05-2008 08:00:00.000         1.05000      -4.20000       147.700       3.30000      -6.27000      -2.14000       7.56000       547.000  -1.00000E+31  -1.00000E+31        1.58000        203000.
29-05-2008 09:00:00.000         1.05000      -4.20000       147.700       2.98000      -4.30000     -0.450000       6.77000       556.000  -1.00000E+31  -1.00000E+31        2.22000        236000.
29-05-2008 10:00:00.000         1.05000      -4.20000       147.800      -3.11000      -2.12000      -3.45000       5.56000       540.000  -1.00000E+31  -1.00000E+31        4.10000        177000.
29-05-2008 11:00:00.000         1.05000      -4.20000       147.800      0.680000      -4.27000      -1.64000       6.27000       531.000  -1.00000E+31  -1.00000E+31        4.06000        131000.
29-05-2008 12:00:00.000         1.05000      -4.10000       147.800       5.86000      -2.46000       2.29000       6.91000       549.000  -1.00000E+31  -1.00000E+31        4.53000        78500.0
29-05-2008 13:00:00.000         1.05000      -4.10000       147.900       6.05000      -2.73000       1.97000       6.95000       559.000  -1.00000E+31  -1.00000E+31        4.34000        70900.0
29-05-2008 14:00:00.000         1.05000      -4.10000       147.900       5.25000      -2.73000      0.670000       6.18000       563.000  -1.00000E+31  -1.00000E+31        6.61000        105000.
29-05-2008 15:00:00.000         1.05000      -4.10000       148.000       5.31000      -1.83000      0.780000       5.82000       557.000  -1.00000E+31  -1.00000E+31        6.40000        114000.
29-05-2008 16:00:00.000         1.05000      -4.10000       148.000       4.43000      -1.46000     -0.730000       4.86000       556.000  -1.00000E+31  -1.00000E+31        5.88000        125000.
29-05-2008 17:00:00.000         1.05000      -4.10000       148.000       4.71000     -0.750000     -0.410000       4.87000       552.000  -1.00000E+31  -1.00000E+31        5.18000        98100.0
29-05-2008 18:00:00.000         1.05000      -4.10000       148.100       5.14000      -1.44000      0.190000       5.48000       538.000  -1.00000E+31  -1.00000E+31        5.06000        74600.0
29-05-2008 19:00:00.000         1.05000      -4.10000       148.100       6.03000      -1.76000     -0.300000       6.30000       526.000  -1.00000E+31  -1.00000E+31        4.53000        52900.0
29-05-2008 20:00:00.000         1.05000      -4.10000       148.200       6.85000      -1.31000       1.31000       7.15000       507.000  -1.00000E+31  -1.00000E+31        2.83000        46700.0
29-05-2008 21:00:00.000         1.05000      -4.10000       148.200       6.53000     -0.630000       2.43000       7.05000       496.000  -1.00000E+31  -1.00000E+31        2.78000        50100.0
29-05-2008 22:00:00.000         1.05000      -4.10000       148.200       6.19000      -1.05000       2.62000       6.86000       489.000  -1.00000E+31  -1.00000E+31        3.40000        82100.0
29-05-2008 23:00:00.000         1.05000      -4.10000       148.300       5.60000      -1.65000       2.09000       6.32000       482.000  -1.00000E+31  -1.00000E+31        3.24000        97500.0
30-05-2008 00:00:00.000         1.05000      -4.10000       148.300       3.90000      -1.59000       2.34000       5.23000       478.000  -1.00000E+31  -1.00000E+31        5.99000        166000.
30-05-2008 01:00:00.000         1.05000      -4.10000       148.300       4.19000     -0.680000       1.62000       4.72000       472.000  -1.00000E+31  -1.00000E+31        7.13000        145000.
30-05-2008 02:00:00.000         1.05000      -4.10000       148.400       4.82000     -0.570000     0.0900000       4.92000       465.000  -1.00000E+31  -1.00000E+31        7.83000        102000.
30-05-2008 03:00:00.000         1.05000      -4.10000       148.400       4.54000      0.140000      0.520000       5.11000       478.000  -1.00000E+31  -1.00000E+31        7.19000        112000.
30-05-2008 04:00:00.000         1.05000      -4.10000       148.500       2.09000      -1.66000       4.19000       5.22000       503.000  -1.00000E+31  -1.00000E+31        7.22000        117000.
30-05-2008 05:00:00.000         1.05000      -4.10000       148.500       2.66000      -3.32000       1.80000       5.30000       494.000  -1.00000E+31  -1.00000E+31        8.05000        145000.
30-05-2008 06:00:00.000         1.05000      -4.10000       148.500       4.36000      -2.64000       3.14000       6.43000       481.000  -1.00000E+31  -1.00000E+31        6.46000        141000.
30-05-2008 07:00:00.000         1.05000      -4.10000       148.600       4.07000      -3.84000       1.23000       5.99000       476.000  -1.00000E+31  -1.00000E+31        7.46000        166000.
30-05-2008 08:00:00.000         1.05000      -4.10000       148.600       2.27000       1.85000      0.400000       4.26000       506.000  -1.00000E+31  -1.00000E+31        9.66000        143000.
30-05-2008 09:00:00.000         1.05000      -4.10000       148.600       3.95000       2.68000       4.78000       8.18000       538.000  -1.00000E+31  -1.00000E+31        10.4000        148000.
30-05-2008 10:00:00.000         1.05000      -4.10000       148.700       2.93000      -7.91000       4.71000       10.8600       536.000  -1.00000E+31  -1.00000E+31        10.2000        184000.
30-05-2008 11:00:00.000         1.05000      -4.10000       148.700      0.940000      -6.65000      -2.37000       8.68000       541.000  -1.00000E+31  -1.00000E+31        10.1000        185000.
30-05-2008 12:00:00.000         1.05000      -4.00000       148.800       3.84000      -4.75000       1.34000       7.03000       566.000  -1.00000E+31  -1.00000E+31        9.08000        171000.
30-05-2008 13:00:00.000         1.05000      -4.00000       148.800       5.34000      -1.99000       1.19000       6.23000       556.000  -1.00000E+31  -1.00000E+31        8.25000        142000.
30-05-2008 14:00:00.000         1.05000      -4.00000       148.800       2.61000      -1.29000       1.82000       5.33000       582.000  -1.00000E+31  -1.00000E+31        5.68000        156000.
30-05-2008 15:00:00.000         1.05000      -4.00000       148.900       1.16000     -0.210000       3.37000       5.10000       592.000  -1.00000E+31  -1.00000E+31        4.83000        155000.
30-05-2008 16:00:00.000         1.05000      -4.00000       148.900       3.37000     -0.950000       1.54000       4.64000       582.000  -1.00000E+31  -1.00000E+31        5.36000        124000.
30-05-2008 17:00:00.000         1.05000      -4.00000       148.900       3.10000      -1.66000      0.310000       4.93000       584.000  -1.00000E+31  -1.00000E+31        4.83000        121000.
30-05-2008 18:00:00.000         1.05000      -4.00000       149.000       3.30000      -2.24000      -1.18000       4.93000       587.000  -1.00000E+31  -1.00000E+31        4.43000        121000.
30-05-2008 19:00:00.000         1.05000      -4.00000       149.000       2.15000      -2.63000      0.280000       5.20000       608.000  -1.00000E+31  -1.00000E+31        2.91000        139000.
30-05-2008 20:00:00.000         1.05000      -4.00000       149.000       2.33000      -1.99000      -1.99000       3.96000       620.000  -1.00000E+31  -1.00000E+31        2.35000        151000.
30-05-2008 21:00:00.000         1.05000      -4.00000       149.100       1.79000     -0.310000      -1.69000       3.38000       636.000  -1.00000E+31  -1.00000E+31        2.64000        154000.
30-05-2008 22:00:00.000         1.05000      -4.00000       149.100       2.15000       1.14000      0.390000       3.52000       634.000  -1.00000E+31  -1.00000E+31        2.59000        140000.
30-05-2008 23:00:00.000         1.05000      -4.00000       149.200       2.12000     -0.620000       1.83000       3.60000       627.000  -1.00000E+31  -1.00000E+31        2.38000        137000.
31-05-2008 00:00:00.000         1.05000      -4.00000       149.200     -0.330000      -3.17000     -0.830000       4.13000       646.000  -1.00000E+31  -1.00000E+31        1.37000        133000.
31-05-2008 01:00:00.000         1.05000      -4.00000       149.200       2.34000      -1.32000      -2.05000       3.96000       614.000  -1.00000E+31  -1.00000E+31        2.72000        129000.
31-05-2008 02:00:00.000         1.05000      -4.00000       149.300       1.97000     -0.360000     -0.510000       3.29000       623.000  -1.00000E+31  -1.00000E+31        2.35000        127000.
31-05-2008 03:00:00.000         1.05000      -4.00000       149.300     -0.720000      -1.46000      -1.75000       3.30000       646.000  -1.00000E+31  -1.00000E+31        1.58000        217000.
31-05-2008 04:00:00.000         1.05000      -4.00000       149.300     -0.320000      -1.43000     -0.310000       2.54000       631.000  -1.00000E+31  -1.00000E+31        1.75000        178000.
31-05-2008 05:00:00.000         1.05000      -4.00000       149.400      0.730000     -0.570000      0.470000       2.69000       628.000  -1.00000E+31  -1.00000E+31        1.87000        126000.
31-05-2008 06:00:00.000         1.05000      -4.00000       149.400       1.47000      0.470000      0.350000       3.01000       619.000  -1.00000E+31  -1.00000E+31        2.15000        113000.
31-05-2008 07:00:00.000         1.05000      -4.00000       149.500       2.72000      0.900000      0.340000       3.21000       607.000  -1.00000E+31  -1.00000E+31        2.53000        95800.0
31-05-2008 08:00:00.000         1.05000      -4.00000       149.500      0.280000      -2.64000      0.460000       3.00000       624.000  -1.00000E+31  -1.00000E+31        1.18000        137000.
31-05-2008 09:00:00.000         1.05000      -4.00000       149.500     -0.640000      -2.62000      0.910000       3.04000       629.000  -1.00000E+31  -1.00000E+31        1.11000        130000.
31-05-2008 10:00:00.000         1.05000      -4.00000       149.600    -0.0400000      -1.78000     -0.250000       2.63000       622.000  -1.00000E+31  -1.00000E+31        1.56000        140000.
31-05-2008 11:00:00.000         1.05000      -4.00000       149.600       2.32000      0.950000      -1.10000       3.17000       610.000  -1.00000E+31  -1.00000E+31        2.66000        97300.0
31-05-2008 12:00:00.000         1.05000      -4.00000       149.700       1.32000    -0.0300000      0.630000       2.89000       614.000  -1.00000E+31  -1.00000E+31        2.00000        106000.
31-05-2008 13:00:00.000         1.05000      -3.90000       149.700       1.44000      -1.33000    -0.0200000       3.39000       606.000  -1.00000E+31  -1.00000E+31        2.11000        94300.0
31-05-2008 14:00:00.000         1.05000      -3.90000       149.700       2.44000     -0.860000       1.13000       3.08000       594.000  -1.00000E+31  -1.00000E+31        2.24000        82800.0
31-05-2008 15:00:00.000         1.05000      -3.90000       149.800       2.32000     -0.690000     -0.230000       2.67000       588.000  -1.00000E+31  -1.00000E+31        2.54000        75600.0
31-05-2008 16:00:00.000         1.05000      -3.90000       149.800       1.15000      -1.91000      0.790000       2.94000       601.000  -1.00000E+31  -1.00000E+31        1.72000        101000.
31-05-2008 17:00:00.000         1.05000      -3.90000       149.800     0.0500000      -2.26000       1.11000       2.89000       598.000  -1.00000E+31  -1.00000E+31        1.43000        110000.
31-05-2008 18:00:00.000         1.05000      -3.90000       149.900       1.91000      -2.16000      0.330000       3.08000       580.000  -1.00000E+31  -1.00000E+31        1.96000        78000.0
31-05-2008 19:00:00.000         1.05000      -3.90000       149.900       2.51000      -1.97000     -0.530000       3.29000       569.000  -1.00000E+31  -1.00000E+31        1.88000        87300.0
31-05-2008 20:00:00.000         1.05000      -3.90000       150.000       1.64000      -1.78000      0.280000       3.21000       562.000  -1.00000E+31  -1.00000E+31        1.79000        77400.0
31-05-2008 21:00:00.000         1.05000      -3.90000       150.000      0.350000      -2.16000       1.61000       3.19000       563.000  -1.00000E+31  -1.00000E+31        1.53000        69600.0
31-05-2008 22:00:00.000         1.05000      -3.90000       150.000       1.16000     -0.730000       1.87000       3.04000       559.000  -1.00000E+31  -1.00000E+31        2.30000        78000.0
31-05-2008 23:00:00.000         1.05000      -3.90000       150.100       1.21000      0.590000      0.250000       2.64000       557.000  -1.00000E+31  -1.00000E+31        2.85000        81000.0
01-06-2008 00:00:00.000         1.05000      -3.90000       150.100       1.27000     0.0300000     -0.670000       2.49000       554.000  -1.00000E+31  -1.00000E+31        3.13000        106000.
01-06-2008 01:00:00.000         1.05000      -3.90000       150.100       2.18000      0.840000     -0.140000       3.08000       548.000  -1.00000E+31  -1.00000E+31        3.38000        79300.0
01-06-2008 02:00:00.000         1.05000      -3.90000       150.200     -0.260000      -1.51000      0.910000       2.84000       563.000  -1.00000E+31  -1.00000E+31        2.31000        91000.0
01-06-2008 03:00:00.000         1.05000      -3.90000       150.200       1.46000      -1.04000      -2.16000       3.16000       556.000  -1.00000E+31  -1.00000E+31        2.37000        92100.0
01-06-2008 04:00:00.000         1.05000      -3.90000       150.300      0.920000     -0.390000      -1.74000       2.88000       558.000  -1.00000E+31  -1.00000E+31        2.82000        91900.0
01-06-2008 05:00:00.000         1.05000      -3.90000       150.300       1.19000       1.58000      -1.08000       2.80000       554.000  -1.00000E+31  -1.00000E+31        3.52000        95600.0
01-06-2008 06:00:00.000         1.05000      -3.90000       150.400       2.40000       1.47000      0.230000       3.05000       539.000  -1.00000E+31  -1.00000E+31        3.92000        90000.0
01-06-2008 07:00:00.000         1.05000      -3.90000       150.400       2.04000      0.870000      -1.19000       2.84000       542.000  -1.00000E+31  -1.00000E+31        3.79000        93700.0
01-06-2008 08:00:00.000         1.05000      -3.90000       150.400       2.53000      0.280000     -0.210000       2.79000       541.000  -1.00000E+31  -1.00000E+31        3.56000        84200.0
01-06-2008 09:00:00.000         1.05000      -3.90000       150.500      0.440000      -1.42000       1.47000       2.92000       562.000  -1.00000E+31  -1.00000E+31        2.44000        101000.
01-06-2008 10:00:00.000         1.05000      -3.90000       150.500      -1.20000      -1.96000       1.41000       3.01000       578.000  -1.00000E+31  -1.00000E+31        2.15000        115000.
01-06-2008 11:00:00.000         1.05000      -3.90000       150.600       1.39000      -1.13000      -1.06000       2.94000       561.000  -1.00000E+31  -1.00000E+31        2.71000        112000.
01-06-2008 12:00:00.000         1.05000      -3.90000       150.600     -0.320000      -1.66000     -0.300000       2.60000       564.000  -1.00000E+31  -1.00000E+31        2.81000        131000.
01-06-2008 13:00:00.000         1.05000      -3.80000       150.600       1.99000     -0.540000      -1.44000       2.82000       548.000  -1.00000E+31  -1.00000E+31        3.17000        103000.
01-06-2008 14:00:00.000         1.05000      -3.80000       150.700       2.10000    -0.0400000     -0.750000       3.03000       539.000  -1.00000E+31  -1.00000E+31        2.89000        99200.0
01-06-2008 15:00:00.000         1.05000      -3.80000       150.700       1.74000     -0.630000       1.28000       2.87000       538.000  -1.00000E+31  -1.00000E+31        2.93000        110000.
01-06-2008 16:00:00.000         1.05000      -3.80000       150.800       1.90000     -0.420000       1.81000       3.12000       536.000  -1.00000E+31  -1.00000E+31        2.76000        98600.0
01-06-2008 17:00:00.000         1.05000      -3.80000       150.800       1.87000      -2.18000     -0.350000       3.40000       535.000  -1.00000E+31  -1.00000E+31        2.77000        107000.
01-06-2008 18:00:00.000         1.05000      -3.80000       150.900       1.70000      -1.29000      0.310000       2.97000       527.000  -1.00000E+31  -1.00000E+31        2.22000        90600.0
01-06-2008 19:00:00.000         1.05000      -3.80000       150.900       1.39000      -1.40000      0.290000       2.33000       527.000  -1.00000E+31  -1.00000E+31        1.92000        95300.0
01-06-2008 20:00:00.000         1.05000      -3.80000       150.900       1.66000     -0.650000      0.730000       2.22000       520.000  -1.00000E+31  -1.00000E+31        2.06000        82600.0
01-06-2008 21:00:00.000         1.05000      -3.80000       151.000       2.12000     -0.570000      0.860000       2.68000       520.000  -1.00000E+31  -1.00000E+31        1.85000        83300.0
01-06-2008 22:00:00.000         1.05000      -3.80000       151.000       1.43000      -2.12000      0.110000       2.70000       526.000  -1.00000E+31  -1.00000E+31        1.61000        85000.0
01-06-2008 23:00:00.000         1.05000      -3.80000       151.100       2.56000    -0.0400000      0.470000       3.00000       509.000  -1.00000E+31  -1.00000E+31        1.73000        67100.0
02-06-2008 00:00:00.000         1.05000      -3.80000       151.100       3.26000      0.400000      0.140000       3.30000       499.000  -1.00000E+31  -1.00000E+31        1.92000        60600.0
02-06-2008 01:00:00.000         1.05000      -3.80000       151.100       2.51000      0.480000     -0.610000       3.23000       507.000  -1.00000E+31  -1.00000E+31        2.26000        72100.0
02-06-2008 02:00:00.000         1.05000      -3.80000       151.200       1.47000      -2.80000      0.470000       3.46000       522.000  -1.00000E+31  -1.00000E+31        2.21000        81400.0
